input_diff,output_diff,probability,count,total_samples
"d,4","7,0",0.43563728598604945,687,1577
"e,5","9,3",0.4351795496043822,715,1643
"f,2","15,4",0.43472906403940886,706,1624
"e,3","5,5",0.4347258485639687,666,1532
"e,4","8,4",0.43431803896920174,691,1591
"e,4","9,4",0.43431803896920174,691,1591
"e,3","3,2",0.43407310704960833,665,1532
"c,4","15,0",0.43404808317089016,668,1539
"f,0","1,1",0.4339274738783036,706,1627
"f,0","12,7",0.4339274738783036,706,1627
"f,3","11,4",0.4338138925294889,662,1526
"c,3","2,4",0.4337579617834395,681,1570
"c,3","13,2",0.4337579617834395,681,1570
"c,4","0,2",0.433398310591293,667,1539
"f,3","5,1",0.43315858453473133,661,1526
"c,5","11,1",0.4330097087378641,669,1545
"f,2","5,3",0.4328817733990148,703,1624
"e,6","9,2",0.43256681168427596,696,1609
"f,3","14,6",0.4325032765399738,660,1526
"d,6","1,0",0.43197936814958093,670,1551
"c,2","12,4",0.431875,691,1600
"e,4","4,3",0.431803896920176,687,1591
"e,0","4,4",0.4309210526315789,655,1520
"e,0","10,7",0.4309210526315789,655,1520
"d,5","8,3",0.4305019305019305,669,1554
"f,6","9,2",0.43045484508899146,653,1517
"f,1","15,5",0.4304041051956382,671,1559
"d,7","7,5",0.4303466317854807,658,1529
"e,0","0,1",0.43026315789473685,654,1520
"e,0","15,7",0.43026315789473685,654,1520
"c,6","1,7",0.43007915567282323,652,1516
"c,3","12,3",0.4299363057324841,675,1570
"d,5","7,2",0.42985842985842987,668,1554
"c,5","0,1",0.4297734627831715,664,1545
"d,1","3,4",0.42902010050251255,683,1592
"d,1","14,2",0.42902010050251255,683,1592
"c,2","6,3",0.42875,686,1600
"c,5","15,7",0.4284789644012945,662,1545
"d,7","8,1",0.42838456507521255,655,1529
"d,1","13,5",0.4277638190954774,681,1592
"d,2","7,5",0.42756410256410254,667,1560
"f,0","10,6",0.4271665642286417,695,1627
"e,0","3,5",0.42697368421052634,649,1520
"f,5","5,2",0.4268447837150127,671,1572
"d,6","12,6",0.4268214055448098,662,1551
"c,3","8,4",0.4267515923566879,670,1570
"c,1","2,4",0.4267080745341615,687,1610
"c,1","13,2",0.4267080745341615,687,1610
"e,7","8,1",0.42621912602913237,673,1579
"d,0","7,7",0.4261213720316623,646,1516
"f,6","1,3",0.4258404746209624,646,1517
"f,6","12,1",0.4258404746209624,646,1517
"f,4","11,2",0.425614489003881,658,1546
"e,5","5,3",0.4254412659768716,699,1643
"e,1","13,3",0.42543576500968366,659,1549
"c,2","6,5",0.425,680,1600
"f,4","10,4",0.42496765847347995,657,1546
"e,1","14,5",0.42479018721755973,658,1549
"f,0","15,6",0.42470805162876457,691,1627
"e,2","0,7",0.42445582586427655,663,1562
"e,2","3,3",0.42445582586427655,663,1562
"e,2","15,5",0.42445582586427655,663,1562
"e,2","4,5",0.42445582586427655,663,1562
"c,2","1,3",0.424375,679,1600
"c,7","11,7",0.4236858771374288,669,1579
"f,5","10,1",0.42366412213740456,666,1572
"c,1","15,3",0.4236024844720497,682,1610
"c,5","7,3",0.42330097087378643,654,1545
"c,7","10,1",0.4230525649145028,668,1579
"f,5","10,3",0.42302798982188294,665,1572
"f,4","5,3",0.4230271668822768,654,1546
"e,0","13,1",0.4230263157894737,643,1520
"c,4","11,4",0.42300194931773877,651,1539
"c,1","8,5",0.4229813664596273,681,1610
"d,4","1,2",0.4229549778059607,667,1577
"d,4","11,7",0.4229549778059607,667,1577
"d,3","4,5",0.42295081967213116,645,1525
"c,5","10,3",0.42265372168284787,653,1545
"e,3","10,7",0.4223237597911227,647,1532
"e,1","2,5",0.4222078760490639,654,1549
"f,2","10,7",0.42179802955665024,685,1624
"e,4","8,7",0.4217473287240729,671,1591
"c,4","6,3",0.4217024041585445,649,1539
"d,0","2,5",0.42150395778364114,639,1516
"e,6","0,3",0.4213797389683033,678,1609
"e,6","15,1",0.4213797389683033,678,1609
"f,5","11,1",0.4211195928753181,662,1572
"c,1","0,5",0.42111801242236024,678,1610
"d,4","9,2",0.4204185161699429,663,1577
"c,2","2,7",0.42,672,1600
"c,2","13,5",0.42,672,1600
"e,5","13,7",0.41935483870967744,689,1643
"e,5","8,3",0.41935483870967744,689,1643
"e,1","10,5",0.41897998708844414,649,1549
"c,4","5,6",0.4184535412605588,644,1539
"c,4","8,2",0.4184535412605588,644,1539
"c,6","8,0",0.4182058047493404,634,1516
"d,7","11,1",0.41792020928711576,639,1529
"f,4","4,3",0.4178525226390686,646,1546
"d,6","11,2",0.41779497098646035,648,1551
"d,0","12,1",0.4175461741424802,633,1516
"f,3","6,5",0.41743119266055045,637,1526
"d,6","9,0",0.41715022566086396,647,1551
"d,1","12,3",0.41708542713567837,664,1592
"c,7","8,2",0.4167194426852438,658,1579
"d,4","6,6",0.4166138237159163,657,1577
"d,4","11,4",0.4166138237159163,657,1577
"d,6","2,7",0.4165054803352676,646,1551
"e,2","14,4",0.41613316261203587,650,1562
"d,4","12,0",0.41597970830691183,656,1577
"f,4","9,4",0.41591203104786545,643,1546
"e,7","9,1",0.415452818239392,656,1579
"f,4","14,0",0.4152652005174644,642,1546
"c,1","6,6",0.41490683229813663,668,1610
"d,4","9,5",0.41471147748890297,654,1577
"f,2","10,4",0.4144088669950739,673,1624
"e,4","7,3",0.4142049025769956,659,1591
"f,4","3,2",0.4139715394566624,640,1546
"d,5","12,7",0.4137709137709138,643,1554
"f,7","10,7",0.4137254901960784,633,1530
"f,0","10,0",0.41364474492931774,673,1627
"e,2","9,7",0.41357234314980795,646,1562
"f,4","11,5",0.41332470892626133,639,1546
"d,1","1,5",0.41331658291457285,658,1592
"e,6","8,2",0.4133001864512119,665,1609
"e,5","2,1",0.4132684114424833,679,1643
"f,1","14,3",0.413085311096857,644,1559
"f,7","10,1",0.4130718954248366,632,1530
"c,5","6,2",0.4129449838187702,638,1545
"f,4","9,7",0.4126778783958603,638,1546
"d,2","2,3",0.41217948717948716,643,1560
"d,2","7,2",0.41217948717948716,643,1560
"d,7","8,7",0.41203400915631133,630,1529
"d,5","1,1",0.4118404118404118,640,1554
"f,7","9,1",0.4117647058823529,630,1530
"e,6","2,0",0.41143567433188316,662,1609
"c,4","10,4",0.41130604288499023,633,1539
"f,1","3,5",0.4111610006414368,641,1559
"e,2","4,3",0.41101152368758004,642,1562
"c,5","11,3",0.4110032362459547,635,1545
"f,0","14,1",0.4105716041794714,668,1627
"d,5","9,1",0.41055341055341055,638,1554
"d,6","8,2",0.41005802707930367,636,1551
"f,4","0,0",0.4094437257438551,633,1546
"c,0","15,1",0.4094132817537073,635,1551
"e,6","13,6",0.4089496581727781,658,1609
"f,3","10,5",0.4089121887287025,624,1526
"e,3","9,5",0.4086161879895561,626,1532
"e,4","7,6",0.4072910119421747,648,1591
"e,7","9,7",0.4065864471184294,642,1579
"d,3","8,5",0.4065573770491803,620,1525
"e,2","9,4",0.4065300896286812,635,1562
"d,2","7,3",0.4064102564102564,634,1560
"d,6","3,3",0.40618955512572535,630,1551
"d,6","14,1",0.40618955512572535,630,1551
"f,1","11,5",0.4060295060936498,633,1559
"e,4","10,5",0.40540540540540543,645,1591
"c,7","11,1",0.4046865104496517,639,1579
"d,5","11,3",0.4041184041184041,628,1554
"d,1","9,5",0.40326633165829145,642,1592
"f,4","15,6",0.40297542043984474,623,1546
"c,2","11,7",0.4025,644,1600
"e,5","10,1",0.40170419963481435,660,1643
"f,6","11,0",0.4001318391562294,607,1517
"f,2","5,2",0.3996305418719212,649,1624
"e,1","4,6",0.3996126533247256,619,1549
"d,3","8,2",0.39934426229508196,609,1525
"f,4","4,6",0.39909443725743854,617,1546
"f,5","14,3",0.3988549618320611,627,1572
"d,2","8,7",0.39807692307692305,621,1560
"c,0","1,0",0.3978078658929723,617,1551
"e,3","0,1",0.3975195822454308,609,1532
"e,3","15,7",0.3975195822454308,609,1532
"f,7","11,2",0.39738562091503266,608,1530
"c,2","6,2",0.396875,635,1600
"d,1","7,6",0.396356783919598,631,1592
"d,3","9,7",0.3947540983606557,602,1525
"c,0","11,0",0.3945841392649903,612,1551
"d,7","9,2",0.394375408763898,603,1529
"c,4","12,6",0.3937621832358674,606,1539
"e,4","3,0",0.3928346951602766,625,1591
"f,3","11,7",0.39121887287024903,597,1526
"c,5","8,1",0.39093851132686086,604,1545
"e,2","10,4",0.3905249679897567,610,1562
"e,4","14,6",0.3903205531112508,621,1591
"f,0","0,0",0.39028887523048555,635,1627
"c,0","15,5",0.3894261766602192,604,1551
"c,3","11,5",0.389171974522293,611,1570
"d,7","2,1",0.38783518639633746,593,1529
"c,4","1,0",0.387264457439896,596,1539
"e,0","10,1",0.3868421052631579,588,1520
"f,0","9,0",0.38660110633066996,629,1627
"e,4","2,2",0.38654934003771213,615,1591
"e,6","3,2",0.38595400870105656,621,1609
"e,4","13,0",0.3859208045254557,614,1591
"d,0","9,1",0.3858839050131926,585,1516
"c,4","8,5",0.38466536712150745,592,1539
"e,4","9,1",0.3846637335009428,612,1591
"c,0","0,7",0.3836234687298517,595,1551
"d,6","2,2",0.3836234687298517,595,1551
"f,2","11,4",0.38362068965517243,623,1624
"f,1","5,6",0.38357921744708146,598,1559
"e,0","2,7",0.38355263157894737,583,1520
"c,3","8,7",0.38280254777070066,601,1570
"c,4","11,1",0.3820662768031189,588,1539
"d,0","11,0",0.38192612137203164,579,1516
"f,4","1,0",0.3816300129366106,590,1546
"f,4","12,6",0.3816300129366106,590,1546
"e,0","9,0",0.3815789473684211,580,1520
"d,4","8,1",0.38110336081166774,601,1577
"c,3","2,6",0.38089171974522296,598,1570
"c,3","13,4",0.38089171974522296,598,1570
"e,1","2,4",0.3802453195610071,589,1549
"d,1","1,4",0.3800251256281407,605,1592
"c,7","1,1",0.3799873337555415,600,1579
"e,1","13,2",0.37959974176888317,588,1549
"f,7","0,1",0.3790849673202614,580,1530
"d,3","2,5",0.37901639344262295,578,1525
"e,7","10,2",0.37872070930968965,598,1579
"e,6","10,0",0.3778744561839652,608,1609
"e,0","8,0",0.37763157894736843,574,1520
"f,3","9,5",0.37745740498034075,576,1526
"d,2","9,4",0.3769230769230769,588,1560
"d,1","12,2",0.37625628140703515,599,1592
"c,6","1,2",0.3759894459102902,570,1516
"c,6","15,2",0.3759894459102902,570,1516
"e,4","13,4",0.3752357008170962,597,1591
"d,5","12,3",0.37516087516087515,583,1554
"d,3","11,5",0.3744262295081967,571,1525
"c,2","2,2",0.374375,599,1600
"c,2","13,0",0.374375,599,1600
"f,0","11,1",0.37430854333128455,609,1627
"c,4","15,4",0.3742690058479532,576,1539
"f,4","10,1",0.3738680465717982,578,1546
"e,6","13,2",0.3735239279055314,601,1609
"c,6","8,3",0.3733509234828496,566,1516
"f,0","11,6",0.373079287031346,607,1627
"e,0","13,5",0.3730263157894737,567,1520
"d,4","2,0",0.37285986049461,588,1577
"e,2","9,6",0.3725992317541613,582,1562
"d,2","8,3",0.37243589743589745,581,1560
"d,0","2,4",0.3720316622691293,564,1516
"e,2","4,2",0.3713188220230474,580,1562
"d,0","8,5",0.370712401055409,562,1516
"c,3","10,5",0.3700636942675159,581,1570
"d,0","1,7",0.37005277044854884,561,1516
"e,3","10,3",0.36945169712793735,566,1532
"d,5","9,4",0.36936936936936937,574,1554
"d,3","3,1",0.36918032786885246,563,1525
"d,3","14,7",0.36918032786885246,563,1525
"d,4","13,6",0.36905516804058336,582,1577
"d,0","3,4",0.3687335092348285,559,1516
"d,0","14,2",0.3687335092348285,559,1516
"f,6","11,3",0.3684904416611734,559,1517
"f,0","10,5",0.3681622618315919,599,1627
"e,3","8,5",0.3681462140992167,564,1532
"d,0","12,5",0.36807387862796836,558,1516
"f,7","1,5",0.36797385620915035,563,1530
"f,7","12,3",0.36797385620915035,563,1530
"c,1","11,4",0.36770186335403726,592,1610
"f,3","1,1",0.3676277850589777,561,1526
"f,3","12,7",0.3676277850589777,561,1526
"c,0","2,4",0.3668600902643456,569,1551
"c,0","8,1",0.3668600902643456,569,1551
"c,0","13,2",0.3668600902643456,569,1551
"d,0","2,0",0.36675461741424803,556,1516
"d,0","8,0",0.36675461741424803,556,1516
"f,3","10,2",0.36631716906946266,559,1526
"c,4","1,4",0.36582196231319036,563,1539
"c,3","8,3",0.36560509554140125,574,1570
"e,2","0,2",0.36555697823303457,571,1562
"e,2","15,0",0.36555697823303457,571,1562
"e,3","0,6",0.36553524804177545,560,1532
"e,3","15,4",0.36553524804177545,560,1532
"d,0","13,2",0.3654353562005277,554,1516
"e,5","9,0",0.36518563603164944,600,1643
"c,0","10,0",0.3649258542875564,566,1551
"d,6","12,2",0.3649258542875564,566,1551
"c,3","0,3",0.3643312101910828,572,1570
"c,3","15,1",0.3643312101910828,572,1570
"c,4","2,0",0.3632228719948018,559,1539
"c,4","13,6",0.3632228719948018,559,1539
"e,5","13,3",0.36275106512477173,596,1643
"d,3","9,3",0.3626229508196721,553,1525
"f,6","14,2",0.36255767963085034,550,1517
"c,0","8,6",0.3617021276595745,561,1551
"d,4","2,4",0.3614457831325301,570,1577
"c,2","10,6",0.36125,578,1600
"e,0","10,6",0.3611842105263158,549,1520
"e,3","9,2",0.36096605744125326,553,1532
"f,2","10,6",0.3608374384236453,586,1624
"f,5","10,0",0.3606870229007634,567,1572
"e,0","9,5",0.3605263157894737,548,1520
"e,1","4,3",0.3602324080051646,558,1549
"f,1","3,4",0.3598460551635664,561,1559
"f,1","5,3",0.3598460551635664,561,1559
"e,0","3,0",0.3592105263157895,546,1520
"c,0","11,5",0.3591231463571889,557,1551
"f,3","0,5",0.35910878112712974,548,1526
"c,1","15,2",0.3577639751552795,576,1610
"c,1","8,0",0.3577639751552795,576,1610
"f,0","14,5",0.35709895513214507,581,1627
"d,2","11,6",0.35705128205128206,557,1560
"f,4","0,4",0.35705045278137126,552,1546
"d,4","12,4",0.35700697526949904,563,1577
"f,2","1,2",0.3565270935960591,579,1624
"f,2","12,0",0.3565270935960591,579,1624
"f,3","1,6",0.3564875491480996,544,1526
"f,3","12,4",0.3564875491480996,544,1526
"f,2","9,6",0.35591133004926107,578,1624
"e,7","3,1",0.3552881570614313,561,1579
"c,1","0,4",0.3552795031055901,572,1610
"f,3","3,3",0.35517693315858456,542,1526
"f,3","14,1",0.35517693315858456,542,1526
"e,4","3,4",0.35512256442489,565,1591
"f,1","14,7",0.35471456061577933,553,1559
"c,2","8,4",0.354375,567,1600
"d,3","1,3",0.3540983606557377,540,1525
"d,3","12,1",0.3540983606557377,540,1525
"f,1","14,2",0.354073123797306,552,1559
"f,2","10,3",0.354064039408867,575,1624
"c,5","15,3",0.3540453074433657,547,1545
"f,0","0,4",0.3540258143822987,576,1627
"d,7","9,7",0.3538260300850229,541,1529
"f,0","3,7",0.3534111862323294,575,1627
"c,5","8,4",0.3533980582524272,546,1545
"c,0","1,4",0.3533204384268214,548,1551
"e,3","3,1",0.3531331592689295,541,1532
"e,3","14,7",0.3531331592689295,541,1532
"e,6","10,3",0.35301429459291483,568,1609
"e,4","0,0",0.35260842237586426,561,1591
"e,4","15,6",0.35260842237586426,561,1591
"e,1","13,7",0.3524854744996772,546,1549
"d,6","9,3",0.3520309477756286,546,1551
"c,3","11,2",0.35159235668789807,552,1570
"f,1","10,4",0.35150737652341246,548,1559
"e,3","3,5",0.35117493472584854,538,1532
"d,5","13,5",0.3507078507078507,545,1554
"e,1","10,0",0.35054874112330536,543,1549
"d,5","8,0",0.35006435006435005,544,1554
"f,4","14,4",0.3499353169469599,541,1546
"f,2","0,2",0.3497536945812808,568,1624
"c,1","6,3",0.34968944099378885,563,1610
"c,2","11,3",0.349375,559,1600
"d,1","9,0",0.3492462311557789,556,1592
"c,5","11,0",0.3488673139158576,539,1545
"d,2","3,2",0.3487179487179487,544,1560
"d,2","14,0",0.3487179487179487,544,1560
"e,0","0,4",0.34868421052631576,530,1520
"e,0","15,2",0.34868421052631576,530,1520
"c,3","2,1",0.3484076433121019,547,1570
"c,3","13,7",0.3484076433121019,547,1570
"e,7","10,7",0.3483217226092464,550,1579
"f,0","1,4",0.34787953288260604,566,1627
"f,0","12,2",0.34787953288260604,566,1627
"c,2","15,6",0.3475,556,1600
"c,3","1,5",0.3471337579617834,545,1570
"f,1","0,3",0.3470173187940988,541,1559
"c,6","1,6",0.3469656992084433,526,1516
"f,6","0,2",0.34673698088332233,526,1517
"f,5","11,4",0.3466921119592875,545,1572
"e,3","4,6",0.34660574412532635,531,1532
"e,2","9,3",0.34635083226632524,541,1562
"d,5","2,7",0.3462033462033462,538,1554
"d,7","3,5",0.3459777632439503,529,1529
"d,7","14,3",0.3459777632439503,529,1529
"f,0","15,2",0.345421020282729,562,1627
"e,2","8,6",0.34507042253521125,539,1562
"d,1","8,4",0.34484924623115576,549,1592
"e,3","2,3",0.34464751958224543,528,1532
"e,3","13,1",0.34464751958224543,528,1532
"c,7","8,7",0.34452184927169094,544,1579
"c,0","12,2",0.344294003868472,534,1551
"d,2","12,6",0.34423076923076923,537,1560
"f,5","14,6",0.344147582697201,541,1572
"d,3","3,6",0.3436065573770492,524,1525
"d,3","14,4",0.3436065573770492,524,1525
"c,5","0,0",0.343042071197411,530,1545
"c,1","15,7",0.34285714285714286,552,1610
"c,2","11,6",0.3425,548,1600
"f,7","11,7",0.34248366013071896,524,1530
"e,5","14,5",0.3414485696895922,561,1643
"d,0","9,6",0.34102902374670185,517,1516
"e,5","3,7",0.3408399269628728,560,1643
"f,2","14,6",0.34051724137931033,553,1624
"c,5","1,7",0.34045307443365697,526,1545
"d,1","12,7",0.34045226130653267,542,1592
"c,6","12,4",0.3403693931398417,516,1516
"f,3","11,3",0.3401048492791612,519,1526
"d,4","3,0",0.3398858592263792,536,1577
"d,4","14,6",0.3398858592263792,536,1577
"c,5","15,6",0.33980582524271846,525,1545
"f,5","3,0",0.33969465648854963,534,1572
"f,6","0,6",0.33948582729070537,515,1517
"e,0","3,4",0.33881578947368424,515,1520
"f,2","15,0",0.33866995073891626,550,1624
"d,5","1,0",0.33783783783783783,525,1554
"c,1","1,3",0.33664596273291925,542,1610
"f,1","11,0",0.3354714560615779,523,1559
"c,5","12,5",0.3352750809061489,518,1545
"d,5","12,6",0.33526383526383524,521,1554
"e,1","9,4",0.33505487411233054,519,1549
"e,1","3,3",0.33505487411233054,519,1549
"f,1","15,1",0.33483001924310457,522,1559
"f,5","0,7",0.3346055979643766,526,1572
"e,7","0,5",0.3343888537048765,528,1579
"e,7","15,3",0.3343888537048765,528,1579
"c,1","12,1",0.3341614906832298,538,1610
"e,0","14,2",0.3335526315789474,507,1520
"f,3","0,1",0.33355176933158587,509,1526
"f,3","15,7",0.33355176933158587,509,1526
"f,1","9,7",0.3335471456061578,520,1559
"f,5","15,5",0.3333333333333333,524,1572
"e,7","3,5",0.3331222292590247,526,1579
"d,4","1,1",0.3329105897273304,525,1577
"d,4","12,7",0.3322764743183259,524,1577
"e,7","14,3",0.3318556048131729,524,1579
"c,7","2,5",0.3318556048131729,524,1579
"c,7","13,3",0.3318556048131729,524,1579
"c,3","6,6",0.33184713375796177,521,1570
"c,3","1,1",0.33121019108280253,520,1570
"c,3","12,7",0.33121019108280253,520,1570
"e,2","13,6",0.33098591549295775,517,1562
"f,3","5,6",0.3302752293577982,504,1526
"d,6","2,6",0.329464861379755,511,1551
"c,7","1,5",0.3293223559214693,520,1579
"e,1","8,7",0.328599096191091,509,1549
"d,1","7,3",0.3285175879396985,523,1592
"d,2","8,6",0.3269230769230769,510,1560
"e,5","10,4",0.3268411442483262,537,1643
"c,7","12,3",0.32678910702976566,516,1579
"e,0","2,6",0.3263157894736842,496,1520
"e,1","14,1",0.32601678502259523,505,1549
"f,6","15,4",0.3249835201054713,493,1517
"f,4","14,7",0.3240620957309185,501,1546
"d,3","2,1",0.3239344262295082,494,1525
"d,3","7,6",0.3239344262295082,494,1525
"d,3","13,7",0.3239344262295082,494,1525
"d,2","2,2",0.32371794871794873,505,1560
"d,6","13,4",0.3223726627981947,500,1551
"e,0","13,4",0.3223684210526316,490,1520
"d,1","2,3",0.3222361809045226,513,1592
"d,1","11,7",0.3222361809045226,513,1592
"e,5","2,0",0.3219720024345709,529,1643
"d,2","13,0",0.3217948717948718,502,1560
"d,1","13,1",0.32160804020100503,512,1592
"c,0","15,4",0.32108317214700194,498,1551
"e,5","13,6",0.32075471698113206,527,1643
"f,4","3,1",0.3201811125485123,495,1546
"c,7","11,6",0.31918936035465484,504,1579
"c,0","0,6",0.3191489361702128,495,1551
"f,7","10,6",0.31895424836601305,488,1530
"d,0","1,6",0.3179419525065963,482,1516
"d,7","8,6",0.31785480706344016,486,1529
"f,0","14,4",0.3159188690842041,514,1627
"c,2","12,0",0.315625,505,1600
"c,2","1,2",0.31375,502,1600
"e,4","13,7",0.3136392206159648,499,1591
"f,0","3,6",0.31346035648432696,510,1627
"d,7","2,5",0.3132766514061478,479,1529
"c,1","10,7",0.3130434782608696,504,1610
"e,4","2,1",0.3117536140791955,496,1591
"d,7","13,3",0.31131458469587964,476,1529
"c,4","0,1",0.3112410656270305,479,1539
"c,4","15,7",0.3112410656270305,479,1539
"d,0","12,4",0.3106860158311346,471,1516
"e,6","3,6",0.30950901180857676,498,1609
"c,1","11,7",0.306832298136646,494,1610
"e,2","14,0",0.3066581306017926,479,1562
"e,2","3,2",0.3060179257362356,478,1562
"e,1","9,7",0.30471271788250487,472,1549
"f,7","0,5",0.3032679738562091,464,1530
"f,7","15,3",0.30196078431372547,462,1530
"f,1","10,7",0.3014753046824888,470,1559
"e,7","9,6",0.29892336922102597,472,1579
"e,6","14,4",0.29770043505282784,479,1609
"d,2","1,3",0.29423076923076924,459,1560
"d,2","12,1",0.29423076923076924,459,1560
"c,2","0,3",0.29125,466,1600
"c,2","15,1",0.29125,466,1600
"d,1","8,7",0.29020100502512564,462,1592
"f,2","3,3",0.29002463054187194,471,1624
"f,2","14,1",0.29002463054187194,471,1624
"e,6","9,7",0.2877563704164077,463,1609
"e,2","2,3",0.2874519846350832,449,1562
"e,2","13,1",0.2874519846350832,449,1562
"c,6","2,6",0.2862796833773087,434,1516
"c,6","13,4",0.2862796833773087,434,1516
"f,2","11,7",0.2850985221674877,463,1624
"e,0","2,5",0.2822368421052632,429,1520
"c,6","11,7",0.2816622691292876,427,1516
"e,0","13,3",0.28092105263157896,427,1520
"e,3","10,6",0.2800261096605744,429,1532
"c,1","1,7",0.27701863354037265,446,1610
"e,7","2,7",0.27422419252691577,433,1579
"d,6","8,7",0.2727272727272727,423,1551
"e,7","13,5",0.27042431918936033,427,1579
"f,7","14,5",0.2699346405228758,413,1530
"c,2","8,7",0.269375,431,1600
"c,7","15,5",0.26852438252058264,424,1579
"e,2","10,7",0.26696542893725994,417,1562
"c,7","0,7",0.26535782140595315,419,1579
"d,7","12,5",0.2648790058862001,405,1529
"d,7","1,7",0.2642249836494441,404,1529
"f,7","3,7",0.2633986928104575,403,1530
"e,0","13,0",0.2631578947368421,400,1520
"f,0","3,5",0.26306084818684694,428,1627
"f,0","14,3",0.2624462200368777,427,1627
"d,2","2,6",0.2608974358974359,407,1560
"f,6","10,7",0.2603823335530653,395,1517
"c,0","15,3",0.25983236621534495,403,1551
"f,5","1,7",0.2589058524173028,407,1572
"f,5","12,5",0.2589058524173028,407,1572
"c,2","1,6",0.25875,414,1600
"e,6","0,6",0.25854568054692356,416,1609
"e,6","15,4",0.25854568054692356,416,1609
"e,5","0,7",0.25806451612903225,424,1643
"e,5","15,5",0.25806451612903225,424,1643
"d,3","9,6",0.2577049180327869,393,1525
"d,2","9,7",0.25769230769230766,402,1560
"d,7","2,4",0.25768476128188356,394,1529
"f,0","14,0",0.25752919483712355,419,1627
"d,4","2,7",0.25745085605580215,406,1577
"c,3","8,6",0.256687898089172,403,1570
"c,0","15,0",0.256608639587363,398,1551
"c,5","2,7",0.255663430420712,395,1545
"c,5","13,5",0.255663430420712,395,1545
"d,4","13,5",0.25554850982878885,403,1577
"c,0","0,5",0.2546744036105738,395,1551
"f,2","0,6",0.2543103448275862,413,1624
"d,0","2,3",0.25395778364116095,385,1516
"d,7","13,2",0.2537606278613473,388,1529
"d,5","2,3",0.25353925353925355,394,1554
"d,1","2,7",0.25314070351758794,403,1592
"c,2","1,1",0.253125,405,1600
"c,2","12,7",0.253125,405,1600
"e,2","3,6",0.2528809218950064,395,1562
"c,7","1,4",0.2520582647245092,398,1579
"f,5","0,3",0.25190839694656486,396,1572
"d,5","3,7",0.2516087516087516,391,1554
"d,5","14,5",0.2516087516087516,391,1554
"d,0","13,1",0.25131926121372034,381,1516
"c,5","1,3",0.2511326860841424,388,1545
"d,4","1,0",0.25110970196575777,396,1577
"c,3","1,0",0.25095541401273885,394,1570
"c,3","12,6",0.25095541401273885,394,1570
"f,3","11,6",0.24967234600262123,381,1526
"c,7","12,2",0.24762507916402787,391,1579
"f,4","0,7",0.24708926261319533,382,1546
"f,1","0,7",0.24631173829377806,384,1559
"c,4","12,5",0.24561403508771928,378,1539
"d,0","1,5",0.24538258575197888,372,1516
"d,0","12,3",0.24538258575197888,372,1516
"f,4","15,5",0.24514877102199223,379,1546
"c,4","0,0",0.244314489928525,376,1539
"f,6","1,6",0.24390243902439024,370,1517
"f,6","12,4",0.24390243902439024,370,1517
"c,4","1,7",0.24301494476933072,374,1539
"d,6","13,3",0.24242424242424243,376,1551
"d,3","12,5",0.2419672131147541,369,1525
"f,1","15,0",0.2418216805644644,377,1559
"d,0","12,0",0.24142480211081793,366,1516
"f,7","0,4",0.2411764705882353,369,1530
"c,5","1,6",0.2407766990291262,372,1545
"f,4","3,0",0.240620957309185,372,1546
"f,1","0,2",0.24053880692751764,375,1559
"d,6","2,5",0.24049000644745325,373,1551
"c,1","1,2",0.24037267080745342,387,1610
"e,1","3,2",0.24015493867010976,372,1549
"c,5","12,4",0.2401294498381877,371,1545
"d,5","2,6",0.24002574002574004,373,1554
"d,2","2,1",0.2391025641025641,373,1560
"d,2","13,7",0.2391025641025641,373,1560
"e,1","14,0",0.23886378308586184,370,1549
"e,3","3,0",0.23825065274151436,365,1532
"e,3","14,6",0.23825065274151436,365,1532
"e,0","3,3",0.2381578947368421,362,1520
"d,6","3,6",0.2379110251450677,369,1551
"d,6","14,4",0.2379110251450677,369,1551
"f,3","0,0",0.23787680209698558,363,1526
"f,3","15,6",0.23787680209698558,363,1526
"d,5","13,4",0.23745173745173745,369,1554
"e,4","14,5",0.2363293526084224,376,1591
"c,3","15,5",0.2356687898089172,370,1570
"c,6","1,5",0.2354881266490765,357,1516
"e,4","3,7",0.2350722815839095,374,1591
"e,7","3,4",0.23495883470550982,371,1579
"e,2","3,1",0.234955185659411,367,1562
"e,2","14,7",0.234955185659411,367,1562
"f,7","15,2",0.234640522875817,359,1530
"f,2","0,1",0.23460591133004927,381,1624
"f,2","15,7",0.23460591133004927,381,1624
"c,1","12,0",0.2341614906832298,377,1610
"f,0","0,3",0.23355869698832207,380,1627
"f,0","15,1",0.23355869698832207,380,1627
"e,0","14,1",0.23355263157894737,355,1520
"e,5","3,3",0.2331101643335362,383,1643
"e,1","2,3",0.23305358295674627,361,1549
"c,0","0,4",0.2327530625402966,361,1551
"f,1","1,3",0.2322001282873637,362,1559
"f,1","12,1",0.2322001282873637,362,1559
"c,6","12,3",0.23218997361477572,352,1516
"f,5","0,6",0.23155216284987276,364,1572
"e,7","14,2",0.2305256491450285,364,1579
"f,7","14,1",0.23006535947712417,352,1530
"e,3","13,5",0.2297650130548303,352,1532
"e,4","2,0",0.22941546197360152,365,1591
"d,3","1,2",0.22885245901639345,349,1525
"d,3","12,0",0.22885245901639345,349,1525
"d,1","13,0",0.22801507537688442,363,1592
"e,1","3,7",0.2278889606197547,353,1549
"e,6","14,3",0.22747047855811062,366,1609
"d,1","2,2",0.22675879396984924,361,1592
